code|taxid|taxname|lineage
1|175788|Hemibagrus guttatus|175788 156982 31013 1489793 7995 186628 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1549204|Trichoglossus moluccanus|1549204 176048 35610 1545690 9223 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1549215|Trichoglossus forsteni|1549215 176048 35610 1545690 9223 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|260613|Indotestudo forstenii|260613 74919 8487 8486 1579337 8464 8459 2841271 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|367196|Aseraggodes kaianus|367196 195595 30948 30942 8252 1489904 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1652675|Oostethus manadensis|1652675 1652674 129914 72045 1489884 129912 1489883 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|44522|Pelomedusa subrufa|44522 44521 44515 8460 8459 2841271 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1358735|Lycodes tanakae|1358735 8196 561516 8193 8192 8100 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|304278|Cottus klamathensis|304278 8098 8092 1490021 8100 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|8795|Rhea pennata|8795 8796 8793 8792 8783 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1828400|Holopristis ocellifer|1828400 3391997 3391111 3391093 1489739 7991 186628 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1536606|Bellator egretta|1536606 875784 27774 1489945 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|54319|Etheostoma caeruleum|54319 909696 54318 698016 8165 8112 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|109273|Ambloplites rupestris|109273 109272 8180 1545897 1489940 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1969179|Homatula berezowskii|1969179 937053 278171 30725 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|2983997|Micronemacheilus pulcherrimus|2983997 192017 278171 30725 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|497867|Todiramphus sanctus vagans|497867 342380 325346 8937 8936 3073810 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|150288|Boleophthalmus pectinirostris|150288 150287 497678 8220 8219 1489878 1489875 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1659774|Hydrophylax leptoglossa|1659774 1729444 8397 30352 8416 8342 41666 8292 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|2489341|Strigops habroptila|2489341 35547 9224 9223 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1204279|Syngnathus watermeyeri|1204279 103719 129914 72045 1489884 129912 1489883 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|86224|Bostrychus sinensis|86224 86223 497704 86197 1489880 1489878 1489875 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|111367|Fejervarya cancrivora|111367 127010 1191378 685122 30352 8416 8342 41666 8292 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|887917|Discocheilus wui|887917 887916 2743699 2743695 7953 30727 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|334873|Pampus chinensis|334873 163125 94243 1489894 1489885 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|326724|Gnathanodon speciosus|326724 326723 8157 1489907 1489904 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|238111|Hyloxalus subpunctatus|238111 490056 490055 43469 8417 8416 8342 41666 8292 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|56068|Sula dactylatra|56068 32641 30446 3073854 3073812 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|9160|Passer montanus|9160 9159 9158 175121 9126 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|74133|Symphysodon aequifasciata|74133 74132 318529 318559 319056 8113 1489911 1489910 1489908 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|2054245|Acipenser dabryanus x Acipenser schrenckii|2054245 7901 124130 124129 7900 186622 7899 32440 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|463515|Plestiodon capito|463515 391658 1273158 66056 35033 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|2796821|Exostoma gaoligongense|2796821 205337 1128655 30995 1489793 7995 186628 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1874689|Pseudogramma paucilepis|1874689 274730 274796 274794 30871 1489943 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|51135|Luxilus zonatus|51135 33535 2743731 2743726 30727 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|466049|Lanius tephronotus|466049 28712 9193 192204 9126 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1136799|Schistura callichromus|1136799 143399 278171 30725 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1311498|Serranus notospilus|1311498 94952 274795 30871 1489943 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|586854|Pseudanthias huchtii|586854 270577 274793 30871 1489943 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|54369|Heliornis fulica|54369 54368 54367 9108 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1220758|Tetraodon lineatus|1220758 47144 31031 32517 31028 31022 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|876628|Gymnothorax buroensis|876628 121281 182222 46660 7933 32521 186624 1489340 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|509065|Hypsiglena chlorophaea chlorophaea|509065 509063 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|509071|Hypsiglena jani texana|509071 509068 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|46305|Hypsiglena torquata|46305 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1431682|Leptodeira polysticta|1431682 121345 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|427717|Hypsiglena chlorophaea deserticola|427717 509063 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|121343|Imantodes cenchoa|121343 121342 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|509078|Hypsiglena slevini|509078 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|211651|Sibon nebulatus|211651 211650 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|509074|Hypsiglena ochrorhyncha klauberi|509074 509072 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|427719|Hypsiglena ochrorhyncha nuchalata|427719 509072 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|427734|Pseudoleptodeira latifasciata|427734 427733 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|509076|Hypsiglena ochrorhyncha ochrorhyncha|509076 509072 46304 1390229 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|980326|Enophrys diceraus|980326 320616 8092 1490021 8100 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|452076|Channa stewartii|452076 33789 30910 50374 1489900 1489892 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|2768779|Epinephelus akaara x Epinephelus tukula|2768779 94231 1505891 274794 30871 1489943 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|334904|Parupeneus indicus|334904 334899 30854 1489891 129912 1489883 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1758130|Chaetobranchopsis bitaeniatus|1758130 74107 319084 318552 319056 8113 1489911 1489910 1489908 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|36250|Emberiza rustica|36250 30424 400781 62155 9133 175121 9126 3073809 3073808 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|581202|Microphysogobio koreensis|581202 328542 2743715 2743714 30727 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|143400|Schistura fasciolata|143400 143399 278171 30725 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1986420|Cypseloides fumigatus|1986420 46499 2607031 8893 8892 2607030 3078114 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|8839|Anas platyrhynchos|8839 8835 2068716 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|481883|Eublepharis macularius|481883 96736 385255 1329930 8560 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|223211|Masturus lanceolatus|223211 223210 31029 1489935 31022 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|72093|Sebastes paucispinis|72093 34820 274705 274692 8107 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1001925|Nipponocypris temminckii|1001925 933990 2743746 2743745 30727 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1262608|Epinnula magistralis|1262608 1262607 27767 1489894 1489885 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|118157|Ophisurus macrorhynchos|118157 118156 54916 54912 7933 32521 186624 1489340 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|176188|Takifugu poecilonotus|176188 31032 31031 32517 31028 31022 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|112156|Myomyrus macrops|112156 89590 31092 41712 31089 1489343 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|129035|Ablennes hians|129035 129034 94935 123731 76071 1489913 1489908 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|1443078|Siniperca scherzeri x Siniperca chuatsi|1443078 119487 119486 1545897 1489940 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|143405|Parabotia banarescui|143405 143404 278168 30725 7952 186627 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|50735|Cichla ocellaris|50735 40172 319085 318548 319056 8113 1489911 1489910 1489908 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1|571294|Glyptothorax zanaensis|571294 175779 1128655 30995 1489793 7995 186628 186626 32519 186634 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
